Open,High,Low,Close,Volume ,Moving Average 50,NextHigherorLower,Open1Prev,High1Prev,Low1Prev,Close1Prev,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
400.96,401.77,400.5399,401.69,4256900,1012218,0,401.18,401.66,399.88,400.96,401.545,401.98,400.6,401.18,400.9605,401.81,400.85,401.545,400.79,401.59,400.27,400.9605
400.04,400.88,399.43,399.97,2184400,1044472,1,400.96,401.77,400.5399,401.69,401.18,401.66,399.88,400.96,401.545,401.98,400.6,401.18,400.9605,401.81,400.85,401.545
399.99,401.09,399.1619,401.07,1604700,1066424,0,400.04,400.88,399.43,399.97,400.96,401.77,400.5399,401.69,401.18,401.66,399.88,400.96,401.545,401.98,400.6,401.18
401.07,401.29,399.43,399.54,1434000,1082222,0,399.99,401.09,399.1619,401.07,400.04,400.88,399.43,399.97,400.96,401.77,400.5399,401.69,401.18,401.66,399.88,400.96
399.54,399.79,397.71,398.0336,1710500,1098544,1,401.07,401.29,399.43,399.54,399.99,401.09,399.1619,401.07,400.04,400.88,399.43,399.97,400.96,401.77,400.5399,401.69
398.0336,399.31,397.6,399.02,1410200,1109046,0,399.54,399.79,397.71,398.0336,401.07,401.29,399.43,399.54,399.99,401.09,399.1619,401.07,400.04,400.88,399.43,399.97
399.02,399.53,398.38,398.7241,797500,1107382,0,398.0336,399.31,397.6,399.02,399.54,399.79,397.71,398.0336,401.07,401.29,399.43,399.54,399.99,401.09,399.1619,401.07
398.7241,398.9899,397.65,398.6,905700,1109284,1,399.02,399.53,398.38,398.7241,398.0336,399.31,397.6,399.02,399.54,399.79,397.71,398.0336,401.07,401.29,399.43,399.54
398.6,400.1,398.4,400.04,1255600,1122384,0,398.7241,398.9899,397.65,398.6,399.02,399.53,398.38,398.7241,398.0336,399.31,397.6,399.02,399.54,399.79,397.71,398.0336
400.04,400.83,399.68,400,1089000,1130082,1,398.6,400.1,398.4,400.04,398.7241,398.9899,397.65,398.6,399.02,399.53,398.38,398.7241,398.0336,399.31,397.6,399.02
399.98,401.0241,399.91,400.64,701100,1134054,1,400.04,400.83,399.68,400,398.6,400.1,398.4,400.04,398.7241,398.9899,397.65,398.6,399.02,399.53,398.38,398.7241
400.64,401.33,400.57,400.85,890900,1141844,1,399.98,401.0241,399.91,400.64,400.04,400.83,399.68,400,398.6,400.1,398.4,400.04,398.7241,398.9899,397.65,398.6
400.81,401.79,400.29,401.59,1013200,1148672,0,400.64,401.33,400.57,400.85,399.98,401.0241,399.91,400.64,400.04,400.83,399.68,400,398.6,400.1,398.4,400.04
401.59,401.75,399.81,400.0886,942100,1148522,1,400.81,401.79,400.29,401.59,400.64,401.33,400.57,400.85,399.98,401.0241,399.91,400.64,400.04,400.83,399.68,400
400.0886,400.58,399.87,400.44,754000,1152162,0,401.59,401.75,399.81,400.0886,400.81,401.79,400.29,401.59,400.64,401.33,400.57,400.85,399.98,401.0241,399.91,400.64
400.42,400.48,399.551,400.2299,722700,1154686,0,400.0886,400.58,399.87,400.44,401.59,401.75,399.81,400.0886,400.81,401.79,400.29,401.59,400.64,401.33,400.57,400.85
400.2299,400.2299,398.89,398.98,731900,1154820,0,400.42,400.48,399.551,400.2299,400.0886,400.58,399.87,400.44,401.59,401.75,399.81,400.0886,400.81,401.79,400.29,401.59
398.98,399.32,398.63,398.87,559000,1149772,0,400.2299,400.2299,398.89,398.98,400.42,400.48,399.551,400.2299,400.0886,400.58,399.87,400.44,401.59,401.75,399.81,400.0886
398.87,398.99,398.36,398.52,733400,1150944,1,398.98,399.32,398.63,398.87,400.2299,400.2299,398.89,398.98,400.42,400.48,399.551,400.2299,400.0886,400.58,399.87,400.44
398.54,398.85,398.08,398.62,803800,1151316,1,398.87,398.99,398.36,398.52,398.98,399.32,398.63,398.87,400.2299,400.2299,398.89,398.98,400.42,400.48,399.551,400.2299
398.595,399.16,397.98,399.06,1191800,1161152,0,398.54,398.85,398.08,398.62,398.87,398.99,398.36,398.52,398.98,399.32,398.63,398.87,400.2299,400.2299,398.89,398.98
399.08,399.34,398.67,398.945,743100,1164162,1,398.595,399.16,397.98,399.06,398.54,398.85,398.08,398.62,398.87,398.99,398.36,398.52,398.98,399.32,398.63,398.87
398.945,399.82,398.82,399.44,646800,1162148,0,399.08,399.34,398.67,398.945,398.595,399.16,397.98,399.06,398.54,398.85,398.08,398.62,398.87,398.99,398.36,398.52
399.44,399.49,398.7789,399.2018,535300,1151050,0,398.945,399.82,398.82,399.44,399.08,399.34,398.67,398.945,398.595,399.16,397.98,399.06,398.54,398.85,398.08,398.62
399.2018,399.3,398.731,399.0952,435800,1145092,1,399.44,399.49,398.7789,399.2018,398.945,399.82,398.82,399.44,399.08,399.34,398.67,398.945,398.595,399.16,397.98,399.06
399.0952,399.68,398.52,399.67,626300,1143788,1,399.2018,399.3,398.731,399.0952,399.44,399.49,398.7789,399.2018,398.945,399.82,398.82,399.44,399.08,399.34,398.67,398.945
399.65,399.99,398.32,399.86,692600,1134136,1,399.0952,399.68,398.52,399.67,399.2018,399.3,398.731,399.0952,399.44,399.49,398.7789,399.2018,398.945,399.82,398.82,399.44
399.86,400.6,399.08,400.52,722100,1113324,1,399.65,399.99,398.32,399.86,399.0952,399.68,398.52,399.67,399.2018,399.3,398.731,399.0952,399.44,399.49,398.7789,399.2018
400.52,400.95,400.25,400.82,835700,1096840,1,399.86,400.6,399.08,400.52,399.65,399.99,398.32,399.86,399.0952,399.68,398.52,399.67,399.2018,399.3,398.731,399.0952
400.83,401.45,400.36,401.44,836700,1094360,0,400.52,400.95,400.25,400.82,399.86,400.6,399.08,400.52,399.65,399.99,398.32,399.86,399.0952,399.68,398.52,399.67
401.44,401.71,401.15,401.43,561200,1090434,1,400.83,401.45,400.36,401.44,400.52,400.95,400.25,400.82,399.86,400.6,399.08,400.52,399.65,399.99,398.32,399.86
401.43,402.079,401.23,401.56,638300,1088602,0,401.44,401.71,401.15,401.43,400.83,401.45,400.36,401.44,400.52,400.95,400.25,400.82,399.86,400.6,399.08,400.52
401.56,401.58,400.61,400.9244,726200,1087316,0,401.43,402.079,401.23,401.56,401.44,401.71,401.15,401.43,400.83,401.45,400.36,401.44,400.52,400.95,400.25,400.82
400.9244,401.04,400.49,400.5799,455300,1069414,0,401.56,401.58,400.61,400.9244,401.43,402.079,401.23,401.56,401.44,401.71,401.15,401.43,400.83,401.45,400.36,401.44
400.5801,400.725,400.04,400.48,363300,1063262,0,400.9244,401.04,400.49,400.5799,401.56,401.58,400.61,400.9244,401.43,402.079,401.23,401.56,401.44,401.71,401.15,401.43
400.46,400.57,399.93,400.15,280500,1055254,1,400.5801,400.725,400.04,400.48,400.9244,401.04,400.49,400.5799,401.56,401.58,400.61,400.9244,401.43,402.079,401.23,401.56
400.15,400.57,399.89,400.3523,331000,1048754,1,400.46,400.57,399.93,400.15,400.5801,400.725,400.04,400.48,400.9244,401.04,400.49,400.5799,401.56,401.58,400.61,400.9244
400.36,400.77,400.031,400.54,556400,1038730,0,400.15,400.57,399.89,400.3523,400.46,400.57,399.93,400.15,400.5801,400.725,400.04,400.48,400.9244,401.04,400.49,400.5799
400.5434,401.1,399.76,399.83,591600,1032884,0,400.36,400.77,400.031,400.54,400.15,400.57,399.89,400.3523,400.46,400.57,399.93,400.15,400.5801,400.725,400.04,400.48
399.83,399.99,399.51,399.67,315500,1022610,1,400.5434,401.1,399.76,399.83,400.36,400.77,400.031,400.54,400.15,400.57,399.89,400.3523,400.46,400.57,399.93,400.15
399.67,400.48,399.4302,400.44,524200,1017920,0,399.83,399.99,399.51,399.67,400.5434,401.1,399.76,399.83,400.36,400.77,400.031,400.54,400.15,400.57,399.89,400.3523
400.46,400.56,399.56,399.71,590500,1013454,1,399.67,400.48,399.4302,400.44,399.83,399.99,399.51,399.67,400.5434,401.1,399.76,399.83,400.36,400.77,400.031,400.54
399.69,400,399.43,399.85,316600,1001744,1,400.46,400.56,399.56,399.71,399.67,400.48,399.4302,400.44,399.83,399.99,399.51,399.67,400.5434,401.1,399.76,399.83
399.85,400.17,399.34,400.16,373600,987596,1,399.69,400,399.43,399.85,400.46,400.56,399.56,399.71,399.67,400.48,399.4302,400.44,399.83,399.99,399.51,399.67
400.16,400.77,399.85,400.72,402400,977382,1,399.85,400.17,399.34,400.16,399.69,400,399.43,399.85,400.46,400.56,399.56,399.71,399.67,400.48,399.4302,400.44
400.72,401.5,400.5,401.26,539900,957580,0,400.16,400.77,399.85,400.72,399.85,400.17,399.34,400.16,399.69,400,399.43,399.85,400.46,400.56,399.56,399.71
401.26,401.44,400.38,400.51,605500,937424,1,400.72,401.5,400.5,401.26,400.16,400.77,399.85,400.72,399.85,400.17,399.34,400.16,399.69,400,399.43,399.85
400.51,401.91,400.39,401.55,590800,909120,1,401.26,401.44,400.38,400.51,400.72,401.5,400.5,401.26,400.16,400.77,399.85,400.72,399.85,400.17,399.34,400.16
401.56,402.3099,401.375,402.17,627500,885498,1,400.51,401.91,400.39,401.55,401.26,401.44,400.38,400.51,400.72,401.5,400.5,401.26,400.16,400.77,399.85,400.72
402.17,402.58,402.17,402.3875,696000,837062,0,401.56,402.3099,401.375,402.17,400.51,401.91,400.39,401.55,401.26,401.44,400.38,400.51,400.72,401.5,400.5,401.26
402.37,402.57,402.03,402.29,532200,762568,1,402.17,402.58,402.17,402.3875,401.56,402.3099,401.375,402.17,400.51,401.91,400.39,401.55,401.26,401.44,400.38,400.51
402.27,402.81,401.63,402.4399,703200,732944,0,402.37,402.57,402.03,402.29,402.17,402.58,402.17,402.3875,401.56,402.3099,401.375,402.17,400.51,401.91,400.39,401.55
402.4399,402.49,401.79,401.8893,511300,711076,1,402.27,402.81,401.63,402.4399,402.37,402.57,402.03,402.29,402.17,402.58,402.17,402.3875,401.56,402.3099,401.375,402.17
401.8893,402.3,401.71,401.93,412500,690646,1,402.4399,402.49,401.79,401.8893,402.27,402.81,401.63,402.4399,402.37,402.57,402.03,402.29,402.17,402.58,402.17,402.3875
401.94,402.35,401.7776,402,476600,665968,1,401.8893,402.3,401.71,401.93,402.4399,402.49,401.79,401.8893,402.27,402.81,401.63,402.4399,402.37,402.57,402.03,402.29
402,402.38,401.49,402.32,613000,650024,1,401.94,402.35,401.7776,402,401.8893,402.3,401.71,401.93,402.4399,402.49,401.79,401.8893,402.27,402.81,401.63,402.4399
402.32,403.04,402.26,402.89,840500,650884,0,402,402.38,401.49,402.32,401.94,402.35,401.7776,402,401.8893,402.3,401.71,401.93,402.4399,402.49,401.79,401.8893
402.89,402.89,402.18,402.4784,494900,642668,1,402.32,403.04,402.26,402.89,402,402.38,401.49,402.32,401.94,402.35,401.7776,402,401.8893,402.3,401.71,401.93
402.4441,402.82,402.15,402.48,603100,629618,1,402.89,402.89,402.18,402.4784,402.32,403.04,402.26,402.89,402,402.38,401.49,402.32,401.94,402.35,401.7776,402
402.48,402.955,402.35,402.9299,554800,618934,1,402.4441,402.82,402.15,402.48,402.89,402.89,402.18,402.4784,402.32,403.04,402.26,402.89,402,402.38,401.49,402.32
402.9299,403.63,402.65,403.5532,915900,623230,1,402.48,402.955,402.35,402.9299,402.4441,402.82,402.15,402.48,402.89,402.89,402.18,402.4784,402.32,403.04,402.26,402.89
403.56,403.97,403.47,403.64,1150700,628426,0,402.9299,403.63,402.65,403.5532,402.48,402.955,402.35,402.9299,402.4441,402.82,402.15,402.48,402.89,402.89,402.18,402.4784
403.66,403.69,403.13,403.495,979900,627760,0,403.56,403.97,403.47,403.64,402.9299,403.63,402.65,403.5532,402.48,402.955,402.35,402.9299,402.4441,402.82,402.15,402.48
403.5,403.81,403.09,403.165,862700,626172,0,403.66,403.69,403.13,403.495,403.56,403.97,403.47,403.64,402.9299,403.63,402.65,403.5532,402.48,402.955,402.35,402.9299
403.165,403.39,402.57,402.65,693600,624964,1,403.5,403.81,403.09,403.165,403.66,403.69,403.13,403.495,403.56,403.97,403.47,403.64,402.9299,403.63,402.65,403.5532
402.65,403.115,402.32,402.72,586400,622238,1,403.165,403.39,402.57,402.65,403.5,403.81,403.09,403.165,403.66,403.69,403.13,403.495,403.56,403.97,403.47,403.64
402.68,403.19,402.59,402.9999,417700,615954,1,402.65,403.115,402.32,402.72,403.165,403.39,402.57,402.65,403.5,403.81,403.09,403.165,403.66,403.69,403.13,403.495
402.9999,403.15,402.57,403.045,496600,614706,0,402.68,403.19,402.59,402.9999,402.65,403.115,402.32,402.72,403.165,403.39,402.57,402.65,403.5,403.81,403.09,403.165
403.05,403.37,402.52,402.5481,566700,611372,0,402.9999,403.15,402.57,403.045,402.68,403.19,402.59,402.9999,402.65,403.115,402.32,402.72,403.165,403.39,402.57,402.65
402.5481,402.5481,401.33,401.55,1089600,617088,0,403.05,403.37,402.52,402.5481,402.9999,403.15,402.57,403.045,402.68,403.19,402.59,402.9999,402.65,403.115,402.32,402.72
401.55,401.8505,400.96,401.35,823900,609730,0,402.5481,402.5481,401.33,401.55,403.05,403.37,402.52,402.5481,402.9999,403.15,402.57,403.045,402.68,403.19,402.59,402.9999
401.34,401.34,400.625,400.93,712500,609118,1,401.55,401.8505,400.96,401.35,402.5481,402.5481,401.33,401.55,403.05,403.37,402.52,402.5481,402.9999,403.15,402.57,403.045
400.955,401.26,400.8,401.01,624800,608678,0,401.34,401.34,400.625,400.93,401.55,401.8505,400.96,401.35,402.5481,402.5481,401.33,401.55,403.05,403.37,402.52,402.5481
401.01,401.33,400.29,400.4,1220000,622372,1,400.955,401.26,400.8,401.01,401.34,401.34,400.625,400.93,401.55,401.8505,400.96,401.35,402.5481,402.5481,401.33,401.55
400.39,400.74,399.97,400.46,1206500,637786,0,401.01,401.33,400.29,400.4,400.955,401.26,400.8,401.01,401.34,401.34,400.625,400.93,401.55,401.8505,400.96,401.35
400.46,400.71,399.851,399.95,1073200,646724,0,400.39,400.74,399.97,400.46,401.01,401.33,400.29,400.4,400.955,401.26,400.8,401.01,401.34,401.34,400.625,400.93
399.9455,400.07,399.53,399.92,1545500,663782,1,400.46,400.71,399.851,399.95,400.39,400.74,399.97,400.46,401.01,401.33,400.29,400.4,400.955,401.26,400.8,401.01
399.92,400.94,399.92,400.275,2277900,694898,0,399.9455,400.07,399.53,399.92,400.46,400.71,399.851,399.95,400.39,400.74,399.97,400.46,401.01,401.33,400.29,400.4
400.275,400.44,399.32,400.22,4437000,766924,1,399.92,400.94,399.92,400.275,399.9455,400.07,399.53,399.92,400.46,400.71,399.851,399.95,400.39,400.74,399.97,400.46
406.51,406.63,405.53,406.12,2096700,792124,0,400.275,400.44,399.32,400.22,399.92,400.94,399.92,400.275,399.9455,400.07,399.53,399.92,400.46,400.71,399.851,399.95
406.11,406.14,405.21,405.59,1567200,812244,1,406.51,406.63,405.53,406.12,400.275,400.44,399.32,400.22,399.92,400.94,399.92,400.275,399.9455,400.07,399.53,399.92
405.6,406.27,405.28,405.75,1828800,836054,0,406.11,406.14,405.21,405.59,406.51,406.63,405.53,406.12,400.275,400.44,399.32,400.22,399.92,400.94,399.92,400.275
405.74,406.08,404.87,404.8799,1076200,843054,0,405.6,406.27,405.28,405.75,406.11,406.14,405.21,405.59,406.51,406.63,405.53,406.12,400.275,400.44,399.32,400.22
404.87,405.61,404.59,404.65,778100,849510,1,405.74,406.08,404.87,404.8799,405.6,406.27,405.28,405.75,406.11,406.14,405.21,405.59,406.51,406.63,405.53,406.12
404.65,405.27,404.4,405.195,921200,860668,1,404.87,405.61,404.59,404.65,405.74,406.08,404.87,404.8799,405.6,406.27,405.28,405.75,406.11,406.14,405.21,405.59
405.18,406.15,405.17,405.89,971900,874496,0,404.65,405.27,404.4,405.195,404.87,405.61,404.59,404.65,405.74,406.08,404.87,404.8799,405.6,406.27,405.28,405.75
405.89,406.0524,404.79,404.89,807500,884026,1,405.18,406.15,405.17,405.89,404.65,405.27,404.4,405.195,404.87,405.61,404.59,404.65,405.74,406.08,404.87,404.8799
404.89,405.24,404.59,405.12,941600,891730,1,405.89,406.0524,404.79,404.89,405.18,406.15,405.17,405.89,404.65,405.27,404.4,405.195,404.87,405.61,404.59,404.65
405.13,405.7217,404.94,405.65,595500,891808,0,404.89,405.24,404.59,405.12,405.89,406.0524,404.79,404.89,405.18,406.15,405.17,405.89,404.65,405.27,404.4,405.195
405.66,405.82,405.04,405.41,636500,898228,0,405.13,405.7217,404.94,405.65,404.89,405.24,404.59,405.12,405.89,406.0524,404.79,404.89,405.18,406.15,405.17,405.89
405.4,405.62,404.12,404.23,708700,901918,1,405.66,405.82,405.04,405.41,405.13,405.7217,404.94,405.65,404.89,405.24,404.59,405.12,405.89,406.0524,404.79,404.89
404.22,404.72,404.05,404.385,753900,905186,0,405.4,405.62,404.12,404.23,405.66,405.82,405.04,405.41,405.13,405.7217,404.94,405.65,404.89,405.24,404.59,405.12
404.39,404.41,403.59,403.72,870100,916256,0,404.22,404.72,404.05,404.385,405.4,405.62,404.12,404.23,405.66,405.82,405.04,405.41,405.13,405.7217,404.94,405.65
403.72,403.75,403.11,403.23,1032300,929430,0,404.39,404.41,403.59,403.72,404.22,404.72,404.05,404.385,405.4,405.62,404.12,404.23,405.66,405.82,405.04,405.41
403.23,403.37,402.5824,403.21,1106500,943512,1,403.72,403.75,403.11,403.23,404.39,404.41,403.59,403.72,404.22,404.72,404.05,404.385,405.4,405.62,404.12,404.23
403.19,403.44,402.79,403.295,717700,947068,1,403.23,403.37,402.5824,403.21,403.72,403.75,403.11,403.23,404.39,404.41,403.59,403.72,404.22,404.72,404.05,404.385
403.295,403.84,403.16,403.79,919100,953340,1,403.19,403.44,402.79,403.295,403.23,403.37,402.5824,403.21,403.72,403.75,403.11,403.23,404.39,404.41,403.59,403.72
403.81,404.41,403.65,404.38,712800,955780,0,403.295,403.84,403.16,403.79,403.19,403.44,402.79,403.295,403.23,403.37,402.5824,403.21,403.72,403.75,403.11,403.23
404.39,404.48,404.01,404.245,562700,954484,1,403.81,404.41,403.65,404.38,403.295,403.84,403.16,403.79,403.19,403.44,402.79,403.295,403.23,403.37,402.5824,403.21
404.26,404.47,404.04,404.32,555700,951678,1,404.39,404.48,404.01,404.245,403.81,404.41,403.65,404.38,403.295,403.84,403.16,403.79,403.19,403.44,402.79,403.295
404.3,404.6674,403.73,404.465,765400,956342,1,404.26,404.47,404.04,404.32,404.39,404.48,404.01,404.245,403.81,404.41,403.65,404.38,403.295,403.84,403.16,403.79
404.465,404.8594,404.34,404.65,408100,950440,1,404.3,404.6674,403.73,404.465,404.26,404.47,404.04,404.32,404.39,404.48,404.01,404.245,403.81,404.41,403.65,404.38
404.65,405.36,404.59,405.19,541200,951038,1,404.465,404.8594,404.34,404.65,404.3,404.6674,403.73,404.465,404.26,404.47,404.04,404.32,404.39,404.48,404.01,404.245
405.2,406,405.2,405.87,676800,956324,0,404.65,405.36,404.59,405.19,404.465,404.8594,404.34,404.65,404.3,404.6674,403.73,404.465,404.26,404.47,404.04,404.32
405.87,406.03,405.56,405.66,553000,957852,0,405.2,406,405.2,405.87,404.65,405.36,404.59,405.19,404.465,404.8594,404.34,404.65,404.3,404.6674,403.73,404.465
405.67,406.01,405.32,405.37,689400,959380,0,405.87,406.03,405.56,405.66,405.2,406,405.2,405.87,404.65,405.36,404.59,405.19,404.465,404.8594,404.34,404.65
405.375,405.575,405.0107,405.1623,624900,955068,1,405.67,406.01,405.32,405.37,405.87,406.03,405.56,405.66,405.2,406,405.2,405.87,404.65,405.36,404.59,405.19
405.1623,405.8,405.16,405.633,401000,953190,0,405.375,405.575,405.0107,405.1623,405.67,406.01,405.32,405.37,405.87,406.03,405.56,405.66,405.2,406,405.2,405.87
405.633,405.633,405.25,405.4599,371800,948564,1,405.1623,405.8,405.16,405.633,405.375,405.575,405.0107,405.1623,405.67,406.01,405.32,405.37,405.87,406.03,405.56,405.66
405.45,405.63,405.14,405.57,496400,947396,0,405.633,405.633,405.25,405.4599,405.1623,405.8,405.16,405.633,405.375,405.575,405.0107,405.1623,405.67,406.01,405.32,405.37
405.55,405.56,404.621,405.06,566300,940404,1,405.45,405.63,405.14,405.57,405.633,405.633,405.25,405.4599,405.1623,405.8,405.16,405.633,405.375,405.575,405.0107,405.1623
405.06,405.242,404.59,405.0924,353700,924464,1,405.55,405.56,404.621,405.06,405.45,405.63,405.14,405.57,405.633,405.633,405.25,405.4599,405.1623,405.8,405.16,405.633
405.0924,405.8,404.99,405.4745,439100,913648,1,405.06,405.242,404.59,405.0924,405.55,405.56,404.621,405.06,405.45,405.63,405.14,405.57,405.633,405.633,405.25,405.4599
405.4745,405.68,405.29,405.63,339500,903184,1,405.0924,405.8,404.99,405.4745,405.06,405.242,404.59,405.0924,405.55,405.56,404.621,405.06,405.45,405.63,405.14,405.57
405.63,406.18,405.46,405.85,595700,901226,1,405.4745,405.68,405.29,405.63,405.0924,405.8,404.99,405.4745,405.06,405.242,404.59,405.0924,405.55,405.56,404.621,405.06
405.85,406.13,405.635,406.0505,533700,900172,1,405.63,406.18,405.46,405.85,405.4745,405.68,405.29,405.63,405.0924,405.8,404.99,405.4745,405.06,405.242,404.59,405.0924
406.0505,406.34,406.01,406.11,492400,901666,1,405.85,406.13,405.635,406.0505,405.63,406.18,405.46,405.85,405.4745,405.68,405.29,405.63,405.0924,405.8,404.99,405.4745
406.11,406.56,405.94,406.465,612600,903986,1,406.0505,406.34,406.01,406.11,405.85,406.13,405.635,406.0505,405.63,406.18,405.46,405.85,405.4745,405.68,405.29,405.63
406.46,406.92,406.36,406.5228,790000,908452,0,406.11,406.56,405.94,406.465,406.0505,406.34,406.01,406.11,405.85,406.13,405.635,406.0505,405.63,406.18,405.46,405.85
406.5228,406.6,406.13,406.295,608800,898836,0,406.46,406.92,406.36,406.5228,406.11,406.56,405.94,406.465,406.0505,406.34,406.01,406.11,405.85,406.13,405.635,406.0505
406.295,406.34,406.0265,406.2354,385300,890064,0,406.5228,406.6,406.13,406.295,406.46,406.92,406.36,406.5228,406.11,406.56,405.94,406.465,406.0505,406.34,406.01,406.11
406.24,406.25,405.46,406.01,607800,887970,1,406.295,406.34,406.0265,406.2354,406.5228,406.6,406.13,406.295,406.46,406.92,406.36,406.5228,406.11,406.56,405.94,406.465
406,406.63,405.955,406.41,489100,885256,1,406.24,406.25,405.46,406.01,406.295,406.34,406.0265,406.2354,406.5228,406.6,406.13,406.295,406.46,406.92,406.36,406.5228
406.44,406.9,406.32,406.765,399100,868838,1,406,406.63,405.955,406.41,406.24,406.25,405.46,406.01,406.295,406.34,406.0265,406.2354,406.5228,406.6,406.13,406.295
406.77,407.15,406.77,406.96,575500,856218,0,406.44,406.9,406.32,406.765,406,406.63,405.955,406.41,406.24,406.25,405.46,406.01,406.295,406.34,406.0265,406.2354
406.955,407.1,406.51,406.57,506900,844892,0,406.77,407.15,406.77,406.96,406.44,406.9,406.32,406.765,406,406.63,405.955,406.41,406.24,406.25,405.46,406.01
406.57,406.88,406.39,406.46,500700,823996,1,406.955,407.1,406.51,406.57,406.77,407.15,406.77,406.96,406.44,406.9,406.32,406.765,406,406.63,405.955,406.41
406.463,406.87,406.42,406.66,549500,789428,1,406.57,406.88,406.39,406.46,406.955,407.1,406.51,406.57,406.77,407.15,406.77,406.96,406.44,406.9,406.32,406.765
406.66,406.937,406.46,406.775,357500,707838,0,406.463,406.87,406.42,406.66,406.57,406.88,406.39,406.46,406.955,407.1,406.51,406.57,406.77,407.15,406.77,406.96
406.77,406.87,406.41,406.675,500100,675906,1,406.66,406.937,406.46,406.775,406.463,406.87,406.42,406.66,406.57,406.88,406.39,406.46,406.955,407.1,406.51,406.57
406.675,406.78,406.291,406.76,425700,653076,0,406.77,406.87,406.41,406.675,406.66,406.937,406.46,406.775,406.463,406.87,406.42,406.66,406.57,406.88,406.39,406.46
406.7799,406.845,406.62,406.68,325900,623018,0,406.675,406.78,406.291,406.76,406.77,406.87,406.41,406.675,406.66,406.937,406.46,406.775,406.463,406.87,406.42,406.66
406.68,406.82,406.16,406.31,646100,614416,0,406.7799,406.845,406.62,406.68,406.675,406.78,406.291,406.76,406.77,406.87,406.41,406.675,406.66,406.937,406.46,406.775
406.3,406.59,405.65,406.05,681300,612480,1,406.68,406.82,406.16,406.31,406.7799,406.845,406.62,406.68,406.675,406.78,406.291,406.76,406.77,406.87,406.41,406.675
406.05,407.5,406,407.26,1103200,616120,0,406.3,406.59,405.65,406.05,406.68,406.82,406.16,406.31,406.7799,406.845,406.62,406.68,406.675,406.78,406.291,406.76
407.28,407.3,404.73,405.4,1947400,635630,0,406.05,407.5,406,407.26,406.3,406.59,405.65,406.05,406.68,406.82,406.16,406.31,406.7799,406.845,406.62,406.68
405.4,405.88,404.84,405.27,1278800,645056,0,407.28,407.3,404.73,405.4,406.05,407.5,406,407.26,406.3,406.59,405.65,406.05,406.68,406.82,406.16,406.31
405.25,405.26,403.5,404.58,2152300,669270,1,405.4,405.88,404.84,405.27,407.28,407.3,404.73,405.4,406.05,407.5,406,407.26,406.3,406.59,405.65,406.05
404.58,405.44,404.2189,404.74,1125600,679872,0,405.25,405.26,403.5,404.58,405.4,405.88,404.84,405.27,407.28,407.3,404.73,405.4,406.05,407.5,406,407.26
404.74,405.3,404.09,404.21,1017300,687488,1,404.58,405.44,404.2189,404.74,405.25,405.26,403.5,404.58,405.4,405.88,404.84,405.27,407.28,407.3,404.73,405.4
404.15,405.58,403.75,405.545,900600,691326,1,404.74,405.3,404.09,404.21,404.58,405.44,404.2189,404.74,405.25,405.26,403.5,404.58,405.4,405.88,404.84,405.27
405.545,406.49,405.47,406.3006,1184400,699936,1,404.15,405.58,403.75,405.545,404.74,405.3,404.09,404.21,404.58,405.44,404.2189,404.74,405.25,405.26,403.5,404.58
406.3006,407.754,406.16,407.54,1136000,705254,0,405.545,406.49,405.47,406.3006,404.15,405.58,403.75,405.545,404.74,405.3,404.09,404.21,404.58,405.44,404.2189,404.74
407.54,407.71,406.97,407.0071,1155500,707718,1,406.3006,407.754,406.16,407.54,405.545,406.49,405.47,406.3006,404.15,405.58,403.75,405.545,404.74,405.3,404.09,404.21
406.995,407.49,406.75,407.07,933400,704256,1,407.54,407.71,406.97,407.0071,406.3006,407.754,406.16,407.54,405.545,406.49,405.47,406.3006,404.15,405.58,403.75,405.545
407.1,408.06,406.98,407.86,1143400,712770,1,406.995,407.49,406.75,407.07,407.54,407.71,406.97,407.0071,406.3006,407.754,406.16,407.54,405.545,406.49,405.47,406.3006
407.86,408.57,407.46,407.91,1574900,725886,0,407.1,408.06,406.98,407.86,406.995,407.49,406.75,407.07,407.54,407.71,406.97,407.0071,406.3006,407.754,406.16,407.54
407.89,407.8933,407.394,407.73,690300,725436,1,407.86,408.57,407.46,407.91,407.1,408.06,406.98,407.86,406.995,407.49,406.75,407.07,407.54,407.71,406.97,407.0071
407.73,408.18,407.53,408.08,787600,729934,0,407.89,407.8933,407.394,407.73,407.86,408.57,407.46,407.91,407.1,408.06,406.98,407.86,406.995,407.49,406.75,407.07
408.08,408.37,407.71,407.96,805700,734934,1,407.73,408.18,407.53,408.08,407.89,407.8933,407.394,407.73,407.86,408.57,407.46,407.91,407.1,408.06,406.98,407.86
407.9455,408.28,407.87,408.11,631400,732254,0,408.08,408.37,407.71,407.96,407.73,408.18,407.53,408.08,407.89,407.8933,407.394,407.73,407.86,408.57,407.46,407.91
408.1,408.38,407.62,407.96,1037300,744838,0,407.9455,408.28,407.87,408.11,408.08,408.37,407.71,407.96,407.73,408.18,407.53,408.08,407.89,407.8933,407.394,407.73
407.96,408.17,407.52,407.59,833900,750692,1,408.1,408.38,407.62,407.96,407.9455,408.28,407.87,408.11,408.08,408.37,407.71,407.96,407.73,408.18,407.53,408.08
